03-13-2020 ,12:43:10 ,       10952.136, 250  ,           10  , 32  , 111  ,- 91.8773 ,- 134.1798 ,- 128.5349 ,- 93.3864 ,- 80.3672 ,- 118.4055 ,- 112.9677 ,- 116.6105 ,- 115.2132 ,- 112.9118 ,- 110.1436 ,- 95.4411 ,- 87.1398 ,- 68.1304 ,- 53.5989 , 19.3874 , 16.5436 , 7.8707 , 2.0416 ,- 5.1551 ,- 11.8192 ,- 16.6554 ,- 23.6417 ,- 26.3080 ,- 29.3228 ,- 28.6028 ,- 32.4362 ,- 34.9578 ,- 36.7759 ,- 40.5633 ,- 32.5677 , 22.4811 ,
03-13-2020 ,12:43:10 ,       10952.65, 250  ,            10  , 32  , 111  ,- 137.6910 ,- 192.8352 ,- 199.4664 ,- 137.9573 ,- 92.0483 ,- 109.3349 ,- 105.6559 ,- 99.3929 ,- 92.3540 ,- 86.7716 ,- 79.6603 ,- 67.1836 ,- 59.2077 ,- 48.0428 ,- 44.0910 , 16.9447 , 19.1934 , 11.4838 , 5.4542 ,- 1.7392 ,- 9.2647 ,- 13.9069 ,- 21.0543 ,- 24.9534 ,- 27.1923 ,- 27.7480 ,- 31.7786 ,- 34.3693 ,- 35.9573 ,- 40.1655 ,- 32.7682 , 20.6630 ,
03-13-2020 ,12:43:11 ,       10953.165, 250  ,           10  , 32  , 111  ,- 141.4521 ,- 188.0812 ,- 183.4785 ,- 130.8329 ,- 114.0296 ,- 118.8001 ,- 101.3129 ,- 95.3129 ,- 89.1551 ,- 84.3781 ,- 78.0559 ,- 66.8877 ,- 58.6126 ,- 49.1310 ,- 45.4225 , 17.2406 , 19.1934 , 11.0071 , 4.7704 ,- 3.0510 ,- 10.6849 ,- 15.6756 ,- 22.7474 ,- 26.1140 ,- 29.0334 ,- 28.6028 ,- 32.4362 ,- 34.9578 ,- 36.4110 ,- 41.0597 ,- 33.8565 , 20.4691 ,
03-13-2020 ,12:43:11 ,       10953.681, 250  ,           10  , 32  , 111  ,- 135.6099 ,- 190.2675 ,- 191.7338 ,- 134.5875 ,- 118.4844 ,- 120.7727 ,- 107.3359 ,- 102.0790 ,- 97.0028 ,- 92.0581 ,- 85.1770 ,- 73.8017 ,- 65.3721 ,- 52.5962 ,- 45.9945 , 15.3830 , 17.6219 , 10.1523 , 4.2838 ,- 3.4915 ,- 10.5896 ,- 15.2811 ,- 22.1491 ,- 26.0186 ,- 28.4515 ,- 28.5074 ,- 32.8110 ,- 35.2504 ,- 36.4110 ,- 39.6724 ,- 34.1556 , 20.7584 ,
03-13-2020 ,12:43:12 ,       10954.146, 250  ,           10  , 32  , 111  ,- 152.6302 ,- 192.2664 ,- 184.8363 ,- 133.6275 ,- 118.0899 ,- 135.4686 ,- 108.8187 ,- 100.2872 ,- 93.5146 ,- 88.4680 ,- 82.9677 ,- 72.0263 ,- 63.3830 ,- 51.6066 ,- 44.3770 , 14.1140 , 18.7989 , 12.0526 , 6.1348 ,- 1.4729 ,- 9.1726 ,- 14.3967 ,- 21.0543 ,- 24.6641 ,- 27.6756 ,- 27.6559 ,- 31.4039 ,- 33.9781 ,- 36.0493 ,- 39.4718 ,- 33.9584 , 20.4691 ,
03-13-2020 ,12:43:12 ,       10954.66, 250  ,            10  , 32  , 111  ,- 138.0856 ,- 196.0702 ,- 198.7333 ,- 139.2099 ,- 118.7836 ,- 118.8987 ,- 109.8050 ,- 104.5677 ,- 97.9727 ,- 92.6565 ,- 86.1765 ,- 74.1995 ,- 65.0729 ,- 51.9025 ,- 43.4236 , 16.3595 , 17.8192 , 9.3929 , 3.4060 ,- 4.3660 ,- 11.4411 ,- 15.9682 ,- 23.5430 ,- 26.8899 ,- 29.0334 ,- 29.1748 ,- 33.3765 ,- 35.7370 ,- 37.2296 ,- 40.3661 ,- 35.1452 , 19.9923 ,
03-13-2020 ,12:43:13 ,       10955.176, 250  ,           10  , 32  , 111  ,- 138.5820 ,- 196.5437 ,- 199.7787 ,- 139.2099 ,- 119.1781 ,- 116.7288 ,- 108.8187 ,- 103.7721 ,- 97.6801 ,- 91.6603 ,- 84.8746 ,- 72.0263 ,- 63.2844 ,- 51.4093 ,- 46.2773 , 16.9447 , 19.2921 , 11.1025 , 4.4778 ,- 3.4915 ,- 10.9677 ,- 15.8729 ,- 23.5430 ,- 26.9852 ,- 29.8093 ,- 30.1249 ,- 34.1260 ,- 36.6181 ,- 38.6860 ,- 43.0455 ,- 35.8422 , 20.4691 ,
03-13-2020 ,12:43:13 ,       10955.64, 250  ,            10  , 32  , 111  ,- 107.1157 ,- 145.9661 ,- 139.3973 ,- 103.0127 ,- 90.4636 ,- 129.7480 ,- 123.2384 ,- 115.8149 ,- 108.5294 ,- 106.9283 ,- 103.1244 ,- 94.4516 ,- 86.3442 ,- 67.5354 ,- 60.5392 , 19.9759 , 18.8975 , 9.7710 , 3.0181 ,- 4.8033 ,- 12.4800 ,- 17.2471 ,- 24.5359 ,- 27.9518 ,- 30.5819 ,- 30.4077 ,- 34.8789 ,- 37.4992 ,- 38.7781 ,- 43.4433 ,- 34.1556 , 22.4811 ,
03-13-2020 ,12:43:14 ,       10956.154, 250  ,           10  , 32  , 111  ,- 149.3656 ,- 200.4428 ,- 197.7930 ,- 140.3672 ,- 118.4844 ,- 119.5891 ,- 107.6318 ,- 102.5787 ,- 95.9376 ,- 91.1606 ,- 85.0751 ,- 73.1113 ,- 65.3721 ,- 51.9025 ,- 45.1365 , 17.7271 , 20.8603 , 12.3386 , 5.8422 ,- 2.3507 ,- 10.3069 ,- 15.2811 ,- 22.6455 ,- 26.5019 ,- 28.9348 ,- 29.2669 ,- 32.8110 ,- 35.1518 ,- 36.9600 ,- 40.5633 ,- 35.2471 , 20.3737 ,
03-13-2020 ,12:43:14 ,       10956.669, 250  ,           10  , 32  , 111  ,- 145.0127 ,- 195.4982 ,- 194.7617 ,- 137.4773 ,- 119.0795 ,- 117.8138 ,- 106.4483 ,- 101.5825 ,- 95.7436 ,- 90.4636 ,- 83.7699 ,- 71.4313 ,- 62.6861 ,- 49.6274 ,- 42.0954 , 17.1419 , 20.1732 , 12.8153 , 6.3321 ,- 1.4729 ,- 8.8866 ,- 14.0055 ,- 20.9556 ,- 24.4701 ,- 27.2877 ,- 27.0839 ,- 31.6833 ,- 33.9781 ,- 35.5956 ,- 39.2745 ,- 33.8565 , 21.0444 ,
03-13-2020 ,12:43:15 ,       10957.185, 250  ,           10  , 32  , 111  ,- 140.0647 ,- 192.2664 ,- 192.3617 ,- 134.9754 ,- 115.5157 ,- 116.3343 ,- 104.3738 ,- 99.8894 ,- 94.2905 ,- 88.6685 ,- 83.0696 ,- 71.6285 ,- 63.1858 ,- 50.3178 ,- 41.5233 , 16.6521 , 19.4860 , 11.9606 , 5.8422 ,- 1.9989 ,- 9.2647 ,- 14.0055 ,- 21.2548 ,- 24.3748 ,- 27.0937 ,- 27.1792 ,- 30.5556 ,- 33.1003 ,- 34.6850 ,- 36.9896 ,- 33.1628 , 19.8937 ,
03-13-2020 ,12:43:15 ,       10957.649, 250  ,           10  , 32  , 111  ,- 144.1217 ,- 196.1623 ,- 200.8242 ,- 140.4625 ,- 95.2176 ,- 110.4198 ,- 105.8532 ,- 100.5864 ,- 93.5146 ,- 88.0669 ,- 81.3666 ,- 69.8499 ,- 61.1967 ,- 48.7365 ,- 41.6187 , 13.0389 , 16.8362 , 9.4882 , 3.9912 ,- 3.1397 ,- 9.9288 ,- 14.5940 ,- 21.3534 ,- 24.2762 ,- 26.8997 ,- 26.9885 ,- 31.0258 ,- 33.4915 ,- 34.8658 ,- 38.4789 ,- 32.7682 , 21.0444 ,
03-13-2020 ,12:43:16 ,       10958.164, 250  ,           10  , 32  , 111  ,- 145.2099 ,- 188.4626 ,- 184.7343 ,- 131.7009 ,- 112.1491 ,- 114.9535 ,- 101.0170 ,- 96.8055 ,- 90.6116 ,- 85.3743 ,- 79.7589 ,- 67.9726 ,- 60.0033 ,- 48.6378 ,- 42.8548 , 14.2093 , 18.3091 , 11.0071 , 5.5529 ,- 2.0877 ,- 9.0773 ,- 13.9069 ,- 20.3606 ,- 24.0855 ,- 26.8044 ,- 26.9885 ,- 30.0855 ,- 32.9030 ,- 34.7737 ,- 37.9825 ,- 32.8669 , 20.0877 ,
