03-13-2020 ,12:25:22 ,       9884.091, 250  ,            10  , 32  , 111  ,- 0.2137 ,- 81.1200 ,- 114.8746 ,- 81.6987 ,- 60.1085 ,- 87.8729 ,- 86.9261 ,- 85.5880 ,- 83.3294 ,- 81.4291 ,- 78.0921 ,- 69.5803 ,- 62.5381 ,- 51.8630 ,- 44.3178 ,- 1.7227 ,- 31.9036 ,- 40.6981 ,- 44.2784 ,- 48.8417 ,- 53.3556 ,- 51.9584 ,- 60.5918 ,- 61.5946 ,- 60.9074 ,- 56.9359 ,- 57.8170 ,- 52.5535 ,- 47.6778 ,- 41.1584 ,- 38.1863 , 21.3008 ,
03-13-2020 ,12:25:22 ,       9884.617, 250  ,            10  , 32  , 111  , 2.7551 ,- 79.6965 ,- 115.2921 ,- 82.8526 ,- 61.0981 ,- 89.8422 ,- 88.9973 ,- 88.1754 ,- 86.1370 ,- 83.8258 ,- 80.4987 ,- 72.3452 ,- 64.4252 ,- 53.6417 ,- 45.0773 ,- 3.9715 ,- 34.2608 ,- 42.2203 ,- 44.8636 ,- 48.8417 ,- 53.0729 ,- 52.1524 ,- 60.4932 ,- 60.7233 ,- 60.5195 ,- 55.8904 ,- 57.8170 ,- 51.9682 ,- 46.4055 ,- 40.0669 ,- 37.6932 , 20.3408 ,
03-13-2020 ,12:25:23 ,       9885.095, 250  ,            10  , 32  , 111  , 4.9315 ,- 78.6477 ,- 116.3343 ,- 84.0066 ,- 61.3973 ,- 89.7469 ,- 89.0959 ,- 88.1754 ,- 85.5551 ,- 83.4247 ,- 79.8970 ,- 72.3452 ,- 65.0236 ,- 53.5430 ,- 45.5540 ,- 5.1419 ,- 36.8121 ,- 44.5940 ,- 46.9118 ,- 51.0313 ,- 54.7726 ,- 53.2340 ,- 61.5880 ,- 62.3672 ,- 61.2954 ,- 57.5047 ,- 58.4746 ,- 52.7474 ,- 47.2241 ,- 40.2674 ,- 37.9891 , 20.9162 ,
03-13-2020 ,12:25:23 ,       9885.57, 250  ,             10  , 32  , 111  , 4.8329 ,- 76.0833 ,- 111.5310 ,- 80.5414 ,- 59.4148 ,- 87.3798 ,- 86.6269 ,- 85.8872 ,- 84.0066 ,- 81.9288 ,- 78.7924 ,- 70.5699 ,- 63.0346 ,- 52.6521 ,- 44.2225 ,- 4.1655 ,- 34.5534 ,- 42.7891 ,- 45.5474 ,- 49.6307 ,- 53.5463 ,- 52.7408 ,- 61.1869 ,- 61.3052 ,- 61.1967 ,- 56.3639 ,- 58.0044 ,- 51.8696 ,- 46.6784 ,- 39.7710 ,- 36.9995 , 22.4515 ,
03-13-2020 ,12:25:24 ,       9886.114, 250  ,            10  , 32  , 111  , 6.8088 ,- 72.3781 ,- 108.6083 ,- 79.2921 ,- 58.9217 ,- 86.4921 ,- 86.6269 ,- 85.4861 ,- 83.4247 ,- 80.8307 ,- 78.1907 ,- 69.6789 ,- 62.6367 ,- 52.4548 ,- 44.6992 ,- 7.5847 ,- 37.6932 ,- 44.2159 ,- 45.9354 ,- 49.1935 ,- 52.5074 ,- 51.1726 ,- 59.0006 ,- 60.2400 ,- 59.0663 ,- 55.3184 ,- 56.3113 ,- 51.7710 ,- 46.4055 ,- 39.7710 ,- 37.1967 , 20.6301 ,
03-13-2020 ,12:25:24 ,       9886.618, 250  ,            10  , 32  , 111  , 0.8745 ,- 81.1200 ,- 115.7096 ,- 82.6620 ,- 60.4044 ,- 88.0702 ,- 86.5283 ,- 86.0844 ,- 84.1020 ,- 81.9288 ,- 78.6937 ,- 69.9748 ,- 62.7354 ,- 51.7644 ,- 43.4630 ,- 0.3551 ,- 30.4340 ,- 39.2713 ,- 42.3321 ,- 47.3524 ,- 51.4652 ,- 50.9754 ,- 59.4970 ,- 59.9507 ,- 59.8422 ,- 55.1310 ,- 56.9688 ,- 50.6959 ,- 45.6789 ,- 39.8696 ,- 36.5030 , 21.5869 ,
03-13-2020 ,12:25:25 ,       9887.114, 250  ,            10  , 32  , 111  , 1.8641 ,- 77.1288 ,- 111.8466 ,- 80.0614 ,- 59.4148 ,- 86.6894 ,- 86.1337 ,- 85.4861 ,- 82.9414 ,- 80.8307 ,- 77.5891 ,- 68.6926 ,- 61.9398 ,- 51.4652 ,- 43.4630 ,- 2.6992 ,- 32.1995 ,- 40.2214 ,- 43.4992 ,- 47.7896 ,- 51.9387 ,- 50.8767 ,- 59.2998 ,- 60.7233 ,- 59.9376 ,- 55.9858 ,- 57.4389 ,- 52.1622 ,- 47.3129 ,- 40.8625 ,- 37.1967 , 20.2455 ,
03-13-2020 ,12:25:25 ,       9887.588, 250  ,            10  , 32  , 111  , 2.8537 ,- 79.4105 ,- 113.7272 ,- 80.7354 ,- 59.6154 ,- 86.8866 ,- 85.5420 ,- 84.6905 ,- 82.7474 ,- 80.2324 ,- 76.7869 ,- 67.9003 ,- 61.5452 ,- 50.7748 ,- 43.0817 ,- 2.6038 ,- 33.1792 ,- 41.4576 ,- 44.4724 ,- 48.4932 ,- 52.7902 ,- 51.4652 ,- 60.1940 ,- 60.3354 ,- 60.0362 ,- 55.4137 ,- 56.6893 ,- 51.0872 ,- 46.4055 ,- 39.5737 ,- 37.1967 , 21.6855 ,
03-13-2020 ,12:25:26 ,       9888.082, 250  ,            10  , 32  , 111  , 1.1737 ,- 79.8839 ,- 114.5623 ,- 81.6987 ,- 60.2072 ,- 87.2811 ,- 86.3310 ,- 85.5880 ,- 83.5233 ,- 81.0313 ,- 77.6910 ,- 68.8899 ,- 62.4395 ,- 51.4652 ,- 43.9365 ,- 2.6992 ,- 33.2778 ,- 41.8389 ,- 44.5710 ,- 48.7529 ,- 52.8822 ,- 51.4652 ,- 59.8948 ,- 60.9173 ,- 59.9376 ,- 56.1765 ,- 57.4389 ,- 52.2608 ,- 47.1321 ,- 40.5633 ,- 37.2954 , 21.1101 ,
03-13-2020 ,12:25:26 ,       9888.624, 250  ,            10  , 32  , 111  , 4.3364 ,- 76.8428 ,- 113.0992 ,- 81.6000 ,- 60.0099 ,- 88.0702 ,- 86.6269 ,- 86.0844 ,- 83.6187 ,- 81.4291 ,- 78.5918 ,- 69.9748 ,- 62.8373 ,- 52.4548 ,- 44.4132 ,- 7.7819 ,- 38.3803 ,- 45.0707 ,- 47.4937 ,- 51.2976 ,- 55.0587 ,- 53.6252 ,- 61.8839 ,- 62.3672 ,- 62.2620 ,- 57.4093 ,- 58.2839 ,- 53.3359 ,- 47.8619 ,- 40.9611 ,- 37.6932 , 22.1622 ,
