03-13-2020 ,12:38:29 ,       10671.521, 250  ,           10  , 32  , 111  ,- 86.0384 ,- 164.7124 ,- 183.3535 ,- 124.0176 ,- 94.0406 ,- 107.4609 ,- 106.6488 ,- 103.8740 ,- 98.6532 ,- 93.6625 ,- 87.5014 ,- 76.1885 ,- 67.5715 ,- 53.7502 ,- 43.9233 , 19.7260 , 10.3759 ,- 1.1507 ,- 8.1896 ,- 16.3233 ,- 23.6943 ,- 27.3304 ,- 35.1584 ,- 37.9923 ,- 39.5836 ,- 38.1863 ,- 41.7271 ,- 41.0071 ,- 39.8860 ,- 38.9688 ,- 36.5096 , 22.2773 ,
03-13-2020 ,12:38:30 ,       10671.969, 250  ,           10  , 32  , 111  ,- 81.8828 ,- 163.6669 ,- 185.4445 ,- 125.4609 ,- 97.5058 ,- 108.8417 ,- 108.5261 ,- 105.8664 ,- 100.5929 ,- 95.6581 ,- 89.8094 ,- 77.9672 ,- 69.5573 ,- 55.8280 ,- 45.5376 , 17.6745 , 8.8044 ,- 2.2915 ,- 9.0674 ,- 16.5863 ,- 23.7896 ,- 26.8406 ,- 34.8592 ,- 38.3803 ,- 39.1956 ,- 38.0910 ,- 40.8822 ,- 40.7145 ,- 39.7973 ,- 37.3808 ,- 36.9074 , 21.6099 ,
03-13-2020 ,12:38:30 ,       10672.486, 250  ,           10  , 32  , 111  ,- 86.3376 ,- 166.8034 ,- 189.8302 ,- 128.6368 ,- 91.2691 ,- 111.6001 ,- 110.2028 ,- 107.0598 ,- 101.4642 ,- 96.2565 ,- 90.3091 ,- 77.6713 ,- 69.2614 ,- 55.0389 ,- 44.3967 , 17.7732 , 8.6104 ,- 2.5775 ,- 9.0674 ,- 16.8493 ,- 23.8849 ,- 27.5277 ,- 35.6548 ,- 38.0877 ,- 40.3595 ,- 38.4691 ,- 42.3847 ,- 41.7896 ,- 40.3430 ,- 39.4652 ,- 37.6011 , 21.9912 ,
03-13-2020 ,12:38:31 ,       10672.974, 250  ,           10  , 32  , 111  ,- 90.1940 ,- 168.1349 ,- 188.9952 ,- 128.3475 ,- 88.7935 ,- 110.2192 ,- 108.6247 ,- 104.6729 ,- 99.0411 ,- 94.1622 ,- 88.0044 ,- 75.8926 ,- 67.4696 ,- 53.5529 ,- 44.4921 , 17.5792 , 8.9030 ,- 2.7682 ,- 9.3600 ,- 17.8126 ,- 25.0192 ,- 27.9222 ,- 36.0526 ,- 39.0576 ,- 40.6488 ,- 39.4192 ,- 42.4800 ,- 42.3748 ,- 41.2504 ,- 39.8630 ,- 37.5025 , 21.3206 ,
03-13-2020 ,12:38:31 ,       10673.499, 250  ,           10  , 32  , 111  ,- 79.2132 ,- 163.2888 ,- 185.3393 ,- 125.5562 ,- 95.6253 ,- 109.1376 ,- 108.8220 ,- 105.6658 ,- 100.5929 ,- 95.2603 ,- 89.3096 ,- 77.2768 ,- 68.8636 ,- 54.9370 ,- 44.4921 , 18.6510 , 8.2159 ,- 3.1496 ,- 9.3600 ,- 17.0236 ,- 23.9803 ,- 27.2351 ,- 35.2570 ,- 37.6044 ,- 39.0970 ,- 37.6143 ,- 40.8822 ,- 40.3233 ,- 39.0707 ,- 37.1836 ,- 36.9074 , 21.6099 ,
03-13-2020 ,12:38:32 ,       10674.007, 250  ,           10  , 32  , 111  ,- 80.2028 ,- 161.0993 ,- 184.1886 ,- 125.0762 ,- 85.4302 ,- 110.0253 ,- 108.1283 ,- 103.8740 ,- 98.6532 ,- 94.0636 ,- 88.2050 ,- 76.4844 ,- 68.4658 ,- 54.7398 ,- 45.0608 , 18.5556 , 9.1003 ,- 2.2915 ,- 9.0674 ,- 16.9381 ,- 23.9803 ,- 27.2351 ,- 35.3556 ,- 38.3803 ,- 39.6789 ,- 38.6597 ,- 41.6351 ,- 41.0071 ,- 39.8860 ,- 37.6800 ,- 37.4039 , 21.1299 ,
03-13-2020 ,12:38:32 ,       10674.482, 250  ,           10  , 32  , 111  ,- 84.7529 ,- 162.8121 ,- 183.1464 ,- 124.1129 ,- 90.2795 ,- 108.7431 ,- 106.8461 ,- 103.2790 ,- 98.1699 ,- 93.3633 ,- 87.3042 ,- 75.7940 ,- 67.5715 ,- 53.9474 ,- 44.3014 , 16.8954 , 7.2362 ,- 3.4323 ,- 9.8466 ,- 17.5496 ,- 24.5458 ,- 27.7249 ,- 35.8521 ,- 38.1863 ,- 40.2608 ,- 38.2817 ,- 42.1973 ,- 40.7145 ,- 39.5244 ,- 38.0778 ,- 36.8088 , 22.0866 ,
03-13-2020 ,12:38:33 ,       10674.998, 250  ,           10  , 32  , 111  ,- 76.5436 ,- 160.2445 ,- 184.3990 ,- 124.4023 ,- 85.3316 ,- 108.8417 ,- 106.9447 ,- 103.3776 ,- 97.9759 ,- 93.2647 ,- 87.2022 ,- 75.3995 ,- 66.9732 ,- 53.2570 ,- 43.9233 , 19.1408 , 8.2159 ,- 3.4323 ,- 10.0406 ,- 18.1644 ,- 25.1145 ,- 28.1162 ,- 36.3485 ,- 39.2482 ,- 40.7474 ,- 39.5145 ,- 42.5721 ,- 42.3748 ,- 40.8888 ,- 39.4652 ,- 36.9074 , 21.3206 ,
03-13-2020 ,12:38:33 ,       10675.51, 250  ,            10  , 32  , 111  ,- 75.2548 ,- 161.3853 ,- 187.7426 ,- 126.9042 ,- 89.6877 ,- 112.7836 ,- 109.9069 ,- 105.7677 ,- 100.5929 ,- 95.6581 ,- 89.4083 ,- 77.2768 ,- 68.5644 ,- 54.8384 ,- 44.7781 , 18.0658 , 6.3518 ,- 4.6685 ,- 10.4318 ,- 17.3754 ,- 23.6022 ,- 26.9392 ,- 35.0565 ,- 37.1211 ,- 39.1956 ,- 37.6143 ,- 40.8822 ,- 39.9321 ,- 38.9754 ,- 36.4866 ,- 36.8088 , 22.3759 ,
03-13-2020 ,12:38:34 ,       10676.022, 250  ,           10  , 32  , 111  ,- 74.9589 ,- 161.0993 ,- 185.5464 ,- 125.8456 ,- 88.5962 ,- 111.8960 ,- 109.6110 ,- 105.0707 ,- 99.8170 ,- 94.7606 ,- 89.1091 ,- 77.0762 ,- 68.7650 ,- 54.4439 ,- 44.3014 , 17.6745 , 7.8247 ,- 3.6230 ,- 9.6526 ,- 17.2866 ,- 24.0723 ,- 27.1365 ,- 34.7606 ,- 37.7030 ,- 39.0017 ,- 37.3315 ,- 40.8822 ,- 40.3233 ,- 38.9754 ,- 36.2893 ,- 36.3123 , 19.7885 ,
